Date,Open,High,Low,Close,Volume,Market Cap
Aug-06-2021,39.47055990305523,40.4919805798802,37.71,39.55085481186369,887418543.2167832,10708323266.480555
Aug-05-2021,37.38660044151325,40.37,35.75821583371995,39.47449210639074,938042405.7777778,10338352935.340818
Aug-04-2021,35.77893834753707,38.13241463242599,35.56645627553628,37.44279539465941,826407339.261324,10049280016.70011
Aug-03-2021,34.1,36.584947825852126,33.3,35.80015173446316,717319120.2222222,9489641578.319107
Aug-02-2021,33.218003297322966,35.62239910145881,32.5,34.2,681171732.5156795,9275964619.849476
Aug-01-2021,34.26011092424731,35.89,33.09,33.18136115939033,727176924.3205575,9336348058.818384
Jul-31-2021,36.95164614416455,36.95164614416455,33.67754231897481,34.390119102809685,922638558.1045296,9651001177.612473
Jul-30-2021,32.41,36.495312921334126,31.9,36.495312921334126,956494293.4076655,9198012921.1001
Jul-29-2021,31.28,33.03,30.19359455429,32.32,985849606.2222222,8591941529.092888
Jul-28-2021,27.86,31.82,27.38751352714551,31.31,455779244.8888889,7916863174.597436
Jul-27-2021,28.08,28.72,27.446908401823325,27.83,515405772.4878049,7646299924.022723
Jul-26-2021,28.25,28.93,27.061969498410537,28,710346592.3344948,7602888969.390503
Jul-25-2021,28.18,30.941385224387886,27.986325428776784,28.18,788062320.2807018,8115177955.558809
Jul-24-2021,28.684146311844582,28.84,26.5775194563134,28.1,447342974.8811189,7596623739.902296
Jul-23-2021,28.513917966992548,29.46,28.12245274993252,28.63,518518232.19512194,7826672348.034067
Jul-22-2021,27.7,28.61,26.461903872391343,28.491508337235548,480969144.0836237,7508258847.430677
Jul-21-2021,26.64,28.104658122205244,25.97,27.73,636276512.8888888,7396566212.762022
Jul-20-2021,23.49,27.34214166572345,22.92,26.67,662499273.1428572,6969557007.6413555
Jul-19-2021,24.45,24.92,22.19,23.47,592936292.3484321,6357680568.365815
Jul-18-2021,26.74,26.74,24.062965197609465,24.58,391024146.3333333,6849887455.418917
Jul-17-2021,26.76,27.68,26.4,26.85,371776239.6097561,7372441459.567442
Jul-16-2021,26.34,27.57,26.06,26.81,516093036.2222222,7249458452.850672
Jul-15-2021,28.354276491691017,29.38,26.26,26.26,546260568,7614275225.971484
Jul-14-2021,31.34132528795725,31.47,28.04,28.331909123054583,624690858.369338,8067746681.7473135
Jul-13-2021,29.13323843601844,31.39,27.53,31.219642778062205,545455684,8035499867.117604
Jul-12-2021,30.8506877454296,31.04429481587925,28.98,29.022727338418257,434634244.7777778,8204092050.445653
Jul-11-2021,32.16947459509051,32.63,30.17,30.91493132044968,398460071,8583863578.37108
Jul-10-2021,31.77821281500101,32.49,31.41,32.12490552774023,496507527.1358885,8718686339.927124
Jul-09-2021,33.305635862959576,34.115375488191546,31.39,31.67679646806841,536427875.2222222,8926987939.769295
Jul-08-2021,33.17184458673848,34.332853371597054,32.04,33.39744122923808,717162024,9042826543.88917
Jul-07-2021,36.719669626570266,36.851820501676286,32.8,33.17289306310617,1049869895.7777778,9459694580.05421
Jul-06-2021,34.24717832254469,37.99,33.89717002609558,36.59720207520604,755357086.5505227,9825091194.587475
Jul-05-2021,32.92249390332426,34.97,32.92249390332426,34.18965795502603,612049031.7777778,9197976443.460503
Jul-04-2021,34.34089158131606,34.45,32.47,33.02953548314183,554232311.2222222,9151686208.05191
Jul-03-2021,34.489643616161324,35.45,33.69100612626214,34.33830046073077,554703772.6666666,9482665271.34943
Jul-02-2021,33.99216863012778,35.35,33.31,34.47003238864045,760478831.2167832,9396016853.414598
Jul-01-2021,33.32,33.95,31.57810627924136,33.90759649022421,907892014.8888888,8893534164.28212
Jun-30-2021,35.52417682254726,35.52417682254726,32.41047723347532,33.54,1103381595.7482517,9209687547.594366
Jun-29-2021,33.85866363687465,35.92634561679934,31.81,35.72301355799805,977620196.3484321,9053680528.445972
Jun-28-2021,32.97,35.74,32.75,33.91138604338688,953278744.0836236,9334579073.170418
Jun-27-2021,31.87,34.12,31.07,33,963511720.112676,8794207978.370539
Jun-26-2021,29.69,31.79,29.4,31.79,1104494107.4929578,8269454750.619598
Jun-25-2021,29.04456503736175,29.949970257498357,26.741681612373764,29.27,1297023510.1805055,7752778270.211216
Jun-24-2021,31.348549347572312,32.85,28.04481272910545,29.04456503736175,1273964839.9719298,8285374103.64713
Jun-23-2021,30.85,32.901139102332195,28.54,31.348549347572312,1611701713.1828794,8297923620.654563
Jun-22-2021,26.77,32.56,25.8,30.96,2529754368,8218275926.625673
Jun-21-2021,26.66,28.42,20.73,26.68,1838247469.9372823,7046208099.738987
Jun-20-2021,35.30068349065564,35.34676745616733,26.06,26.59,1197409398.4341638,8327244306.519804
Jun-19-2021,35.26,35.82,31.422567257624145,35.297392755938255,679500236.2222222,9399841019.137169
Jun-18-2021,36.59,37.29,35.11,35.36,788644078.6666666,9825307543.251945
Jun-17-2021,39.23,39.35,35.11819740617265,36.53,810347888.8888888,10253921813.669212
Jun-16-2021,39.61502791733846,41.16,38.34032393111313,39.24,1142606970.4250872,10893786829.060276
Jun-15-2021,39.53,41.37,37.58,39.56901308807305,911117781.8536586,10663966426.916994
Jun-14-2021,39.71,41.63008116486321,39.41535944695914,39.5,1069797730.8888888,11014600144.481983
Jun-13-2021,38.77,40.38,36.84501411939448,39.55,1042937457.7777778,10471736181.538523
Jun-12-2021,36.42,39.319654315308185,34.76,38.65,864815035.7777778,9975385642.057983
Jun-11-2021,36.14,37.49,34.36,36.57,1232840393.3333333,9886617945.741879
Jun-10-2021,41.05,41.05,35.41,35.93,1083287432.4444444,10537569017.16697
Jun-09-2021,41.98974024840246,42.88,39.75,41.3,1667584764.4320557,11282427956.7418
Jun-08-2021,41.34235570160659,43.83884167675531,39.36,41.996595176921005,2919698201.7777777,11472367060.920845
Jun-07-2021,38.31,42.40234051516735,34,41.21396416423172,2320945892.699301,10307909508.791206
Jun-06-2021,42.28,43.93232387672519,38.41171504997999,38.41171504997999,1582959767.5555556,11598146878.146494
Jun-05-2021,39.71,43.26,39.06,42.29,1629581467.9703703,11221304730.511847
Jun-04-2021,37.43,42.49251165271292,37.36,39.5,1809106536.8888888,11018374674.544405
Jun-03-2021,39.47,39.47,34.58,37.64,1800541819.1111112,10214386608.379503
Jun-02-2021,34.02,40.9203214313866,33.81,39.47,1199716207.7777777,10242606396.053692
Jun-01-2021,31,34.70444274926432,30.49,34.13,728490832.2222222,8890562060.879837
May-31-2021,32.78720796478628,33.15,30.02,30.97,863081442.3414634,8589634201.637053
May-30-2021,28.58,32.93,27.62,32.649294109115544,737704115.2891986,8358891329.665892
May-29-2021,27.35,29.53,25.69417028754298,28.523486883872344,665696708.9230769,7704797913.652694
May-28-2021,29.03,29.97145177295546,25.85,27.42,772938096.4444444,7642505007.141176
May-27-2021,33.67312654794081,34.45401001581615,28.14,29.05,905841475.1219512,8451219459.934113
May-26-2021,35.47249691886245,35.47249691886245,31.28,33.719496287329,1227392813.1111112,9208502571.626642
May-25-2021,30.05033778112398,37.176229517235576,29.1595092410652,35.51106255217513,1517260896,9216227107.357286
May-24-2021,31.316659636816667,32.92575576792708,26.3495997183405,29.988770967183346,1664279551.1111112,7949868878.603039
May-23-2021,24.81092641740996,31.99,24.78332466257457,31.091333254881405,2635419293.090909,7859016613.960661
May-22-2021,31.34,32.36,19.56,24.781826160464373,1969364876.8888888,7019655272.631502
May-21-2021,38.81663653613876,39.90398703552215,31.2486227454464,31.49,1943408915.6236935,9734782163.835758
May-20-2021,44.45,47.31626654992523,34.06,38.53808654604765,2822305244.7665505,11330723211.862173
May-19-2021,35.140377139,49.204914583432455,32.47570751,44.4150405734007,3429503995.1700926,11472620913.273796
May-18-2021,55.955612951,57.53659488,31.89203019,35.594161216,3575923802.269631,12460423697.36423
May-17-2021,46.778769124,58.11,46.376517775,56.187969407,2840457382.7067857,14241096542.163233
May-16-2021,47.09,51.68489146,43.83,46.974230516,3215489997.0154767,13142671238.51401
May-15-2021,43.53,52.136678437,42.21396977,47.17,1617465265.6243973,12732942689.849503
May-14-2021,42.808247951,45.22,39.50820791,43.63,733993180.094974,11371352923.264996
May-13-2021,41.015133148,44.790278788,40.17873682,42.82,1121807787.3695803,11523747015.433115
May-12-2021,43.273874178,45.322318403,37.990998768,41.051261646,1966892553.2955453,11460222071.98745
May-11-2021,44.645757501,49.030614601,43.001768686,44.186592969,1003942090.9626232,12404458611.720573
May-10-2021,42.923416533,45.116882225,39.86,44.809742316,834438162.1897626,11416470424.151009
May-09-2021,44.379756032,45.88,39.982965881,42.821916139,719637404.5379206,12052790788.262674
May-08-2021,45.68015519,47.018571541,43.408756062,44.371244127,910292988.9332232,12228781762.688122
May-07-2021,43.22,46.427561572,42.57,45.707750704,806192588.984955,12033818960.81884
May-06-2021,43.55,46.07601675,41.576186565,43.02,726431106.0226032,11758926530.580042
May-05-2021,45.01,45.01,42.702384512,43.57,706493226.0352503,11950216416.367653
May-04-2021,42.693058093,45.913201575,42.693058093,44.93,960346469.8579309,12162725623.960724
May-03-2021,45.979991911,47.539879542,42.768409999,42.768409999,1148267574.2296522,12330000920.602596
May-02-2021,46.93,49.02,45.19021588,46.166984813,896179671.4422375,12980107085.999136
May-01-2021,49.532522781,49.900036457,46.058932075,46.96,1352624131.1794615,12920324198.981129
Apr-30-2021,43.000375338,49.849501295,42.147004782,49.849501295,980969054.7994064,12251596970.573313
Apr-29-2021,42.54,44.246128761,41.33,43.022823817,1005729302.0418731,11623279368.159683
Apr-28-2021,44.911324172,45.926928934,41.1,42.643463056,1385037113.6902997,11716316886.11761
Apr-27-2021,43.323292473,46.87888096,40.928278263,45.062535503,1529088526.199957,11947799138.178095
Apr-26-2021,43.9210309,46.497604446,42.727716669,43.211103628,1672599295.8127747,12036156191.668068
Apr-25-2021,47.496472403,48.159792558,43.691267946,44.423830742,2644157521.712535,12484868599.941027
Apr-24-2021,40.910669095,48.423784832,40.78,47.63696144,2132114268.4574592,11721830658.703455
Apr-23-2021,36.979127299,43.257658483,34.944867286,40.836461228,1659282256.4755654,10187653610.131866
Apr-22-2021,39.064404977,41.101403489,31.9,36.964819089,2880981873.652033,9603033186.875492
Apr-21-2021,32.49,40.68,31.88443306,39.057339835,1729827169.9496174,10006439069.97037
Apr-20-2021,31.82,34.91,30.253910244,32.51,1097170970.945609,8769938581.680897
Apr-19-2021,31.674389563,32.425075703,29.145873393,31.81,1673288817.9714966,8293721235.694916
Apr-18-2021,32.367288382,35.93162369,29.990789219,31.734268217,1895401727.8421614,8716021555.931034
Apr-17-2021,24.87,32.936175965,20.810996011,32.361622363,1002123697.4251823,7272084366.98147
Apr-16-2021,25.352404204,26.7602778,24.98,24.98,416401085.8690033,6984909703.97496
Apr-15-2021,27.83,28.213222978,25.137802715,25.40204947,439985809.8698805,7148680975.011958
Apr-14-2021,26.430490805,28.23,25.570698152,27.84,494443365.0974603,7246791138.014341
Apr-13-2021,27.47,27.47,24.881866662,26.437398128,508306357.43340844,7076864679.661127
Apr-12-2021,28.54,28.8,26.516459766,27.52,460819059.92004216,7434848839.358357
Apr-11-2021,27.908910999,29.75157182,26.869786559,28.6,531247690.50448537,7621631099.0068245
Apr-10-2021,26.832188693,28.627304197,25.622759378,27.863319886,401814392.60432416,7269439975.257301
Apr-09-2021,27.65,28.126507588,26.08,26.843628333,497541469.387276,7328059386.349494
Apr-08-2021,26.99,28.93,26.81,27.79,597022206.1614754,7553179096.452471
Apr-07-2021,26.45,27.94,25.71,26.99,943466064.1476663,7159048819.301565
Apr-06-2021,24.98,27.39734214,23.11,26.68,857446318.440941,6886316830.6619835
Apr-05-2021,22.97,25.24,21.9,25.05,446180522.1921475,6262089064.519867
Apr-04-2021,23.89,24.68,22.87,23.02,555115002.3380275,6360682590.852053
Apr-03-2021,22.459196811,25.42,22.32,24.06,865506864.553763,6417255708.097249
Apr-02-2021,19.78,23.74,19.78,22.53,452849189.0816494,5796570755.298751
Apr-01-2021,19.06,19.79,18.57,19.78,263963706.03201127,5143097394.124905
Mar-31-2021,19.42,20.34,18.81,19.06,341299086.3484049,5221924802.837209
Mar-30-2021,19.1,19.8,18.23,19.5,407268206.63555604,5141759857.942684
Mar-29-2021,18.89,20.85,18.89,19.2,483121889.9547861,5322852920.667668
Mar-28-2021,18.023503621,19.01,17.72,18.93,639732511.7157174,4937424285.981693
Mar-27-2021,16.5,19.326584353,16.36,18.03,571128773.3318486,4821853709.202038
Mar-26-2021,14.75,16.77,14.75,16.54,351907486.9044275,4194939574.070728
Mar-25-2021,12.99,14.75,12.36,14.75,266446952.3611311,3691719563.2246904
Mar-24-2021,13.61,13.66,12.59,13.01,275217917.5650603,3517082547.8588867
Mar-23-2021,14.18,15.33,13.65,13.68,211323704.00401536,3884162205.701705
Mar-22-2021,14.89,15.2,14.11,14.24145075,358091892.87427413,3897145552.1221924
Mar-21-2021,14.34,16.57,14.2,14.88,352647838.45232046,4159007825.310581
Mar-20-2021,14.17,14.36,13.65,14.29,166833833.12434903,3751260605.726152
Mar-19-2021,14.17,14.93,14.14,14.22,154928091.1339377,3883266779.7078214
Mar-18-2021,14.21,14.48,13.95,14.14,178506348.17805132,3793871001.6727967
Mar-17-2021,14.22,14.73,14,14.21,205623125.57836008,3808873296.7522507
Mar-16-2021,13.63,14.27,13.14,14.15,194890253.3227019,3648135367.595896
Mar-15-2021,14.193009747,14.300211201,13.261485991,13.63,211014919.38051793,3656646808.365455
Mar-14-2021,14.503099586,14.803266713,13.768711855,14.199541356,213051175.55891174,3811566038.19526
Mar-13-2021,15.316254415,15.366137031,14.382916012,14.608362933,230551546.34983495,3937165505.2037463
Mar-12-2021,14.57225432,15.402664689,13.957756987,15.328604716,312492158.0707303,3931133717.123267
Mar-11-2021,16.008405437,16.444060443,14.186697709,14.586742675,413525483.794085,4139892215.164578
Mar-10-2021,14.254444952,16.244890306,13.698202646,16.00836347,271638816.61740804,3905365619.28104
Mar-09-2021,14.875255884,15.192352126,14.105788174,14.21657256,256684804.03929424,3882370613.0176706
Mar-08-2021,13.618546381,14.99539248,13.347519337,14.86323887,235229808.67975065,3786778628.390432
Mar-07-2021,13.850204723,13.881887675,13.095560811,13.618546381,227257730.75212026,3541451645.8610272
Mar-06-2021,13.040300951,14.009414509,12.736762573,13.92542619,239590077.04804206,3507796098.707509
Mar-05-2021,12.611799887,13.266419631,11.907070487,13.066572073,169834490.27412403,3275066338.289345
Mar-04-2021,13.103407587,13.103407587,12.190323113,12.586614717,203567371.51712003,3284003332.9927473
Mar-03-2021,14.118053796,14.251941839,12.811901829,13.097480957,261486615.38673824,3538973199.330601
Mar-02-2021,13.975548564,14.720631065,13.792329605,14.146416996,305002713.99476516,3731682680.768156
Mar-01-2021,14.960817817,15.208717485,13.534368234,13.975548564,372377613.05458766,3773979910.219845
Feb-28-2021,13.110714124,15.488977738,13.110714124,14.991452423,560337445.2267761,3827649651.51177
Feb-27-2021,13.199784541,13.762286061,11.515844917,13.054234725,411079206.84637284,3266268573.5845847
Feb-26-2021,13.604908495,14.599527572,13.108798018,13.26615373,512760929.89883065,3627857955.2957606
Feb-25-2021,13.880361485,15.469783473,13.143945656,13.567541075,599455279.9912254,3695447867.498603
Feb-24-2021,17.37884197,17.768629263,13.869023096,13.908256176,761734733.3390527,4202372181.9211187
Feb-23-2021,15.201304669,18.156395419,14.900598211,17.506588355,1166531454.6297898,4301223050.374577
Feb-22-2021,14.424430717,15.717300862,11.735198857,15.070153664,1336550599.4067805,3702212286.598266
Feb-21-2021,11.084718658,14.466366679,9.137109795,14.466366679,438795382.72891897,2913851932.3280797
Feb-20-2021,10.020778629,11.621102218,9.90096921,11.063961069,261468842.57494164,2779328404.2306833
Feb-19-2021,11.470255985,11.787579228,9.820738883,9.995212665,368911552.0503787,2820082146.372011
Feb-18-2021,8.989523529,11.734280509,8.570536575,11.448620545,298362738.49077857,2649857867.2266207
Feb-17-2021,8.243111215,9.261239368,8.243111215,9.032116725,159177089.90674782,2282971691.494004
Feb-16-2021,8.29850989,8.44191744,7.552424111,8.239563868,160773092.9495504,2118983372.90185
Feb-15-2021,8.870936174,8.982152565,8.002621864,8.308119548,174712092.63562614,2233398045.670314
Feb-14-2021,8.744816491,9.333646579,7.902221738,8.863170321,182627268.413564,2259073005.155405
Feb-13-2021,8.749633097,9.236626792,8.587312285,8.751515416,193467697.50021502,2306570689.623955
Feb-12-2021,9.242462594,9.525114032,8.703686617,8.749056961,180336329.0254736,2384280216.962009
Feb-11-2021,9.225420127,9.924795328,9.104566858,9.257031487,227860793.36499378,2481753155.1860623
Feb-10-2021,9.08459973,9.66923075,8.773885958,9.164049864,270451250.0374008,2410524494.269677
Feb-09-2021,7.827910552,9.034812991,7.674184275,9.034004145,203087205.23897898,2158130404.848916
Feb-08-2021,7.886797451,8.447860866,7.618443404,7.873897529,251644330.58138254,2076531075.979176
Feb-07-2021,6.700144253,8.063981169,6.49452724,7.930734648,240565923.41751403,1946428699.3799088
Feb-06-2021,6.113910854,6.873899417,5.769232289,6.681040661,177237356.11216417,1659988925.0515149
Feb-05-2021,6.684321346,6.80266049,5.717658816,6.11238116,184192361.87466478,1600754494.1473103
Feb-04-2021,6.441018327,7.118219968,6.435755452,6.684321346,193556102.61957848,1774648838.2522302
Feb-03-2021,5.734102341,6.536571854,5.6329714,6.446743909,162520066.74281856,1549165822.4313002
Feb-02-2021,5.264674238,5.783217067,5.079112334,5.734042835,153993403.16733867,1398347352.1104724
Feb-01-2021,4.613307386,5.39095839,4.484223667,5.270184661,165192412.75960448,1322309371.827487
Jan-31-2021,4.267265181,4.609795313,4.121570253,4.609795313,119411397.73514971,1122942839.307565
Jan-30-2021,4.226602106,4.794205649,4.180418642,4.257847389,166572385.91614723,1151442316.2285204
Jan-29-2021,3.846063354,4.311803832,3.774600077,4.263461306,93301542.36294161,1035451255.8749228
Jan-28-2021,3.823738906,3.900080728,3.637842418,3.900080728,89388722.64138776,987942272.4164696
Jan-27-2021,3.693175703,3.936221297,3.612790941,3.829965458,83838892.46972078,995819746.5960828
Jan-26-2021,4.053359004,4.053359004,3.531241623,3.692405892,138614808.98403513,984763368.7088563
Jan-25-2021,3.697997199,4.095198427,3.694568342,4.039658896,186165455.67615417,1016368138.34395
Jan-24-2021,3.635621644,3.972998019,3.459708043,3.713464092,108210294.63769978,953732518.4631199
Jan-23-2021,3.506885232,3.790984781,3.497694715,3.63751894,79112247.73590837,951293222.9787012
Jan-22-2021,3.338460991,3.593346518,3.317719292,3.505548351,100955003.39884658,912655754.6185647
Jan-21-2021,2.98229721,3.494038231,2.529501608,3.3405474,162379313.5837964,841427851.227926
Jan-20-2021,3.72026786,3.725471213,2.981779954,2.985540581,107192243.26542711,892509794.4504416
Jan-19-2021,3.638790029,3.73326262,3.34420806,3.73326262,117210933.00479418,941062200.9299613
Jan-18-2021,3.794323699,4.008541436,3.616270816,3.677719282,150744804.0082716,1001158838.8882792
Jan-17-2021,3.825611442,4.144430776,3.672954968,3.781503981,224843986.74571693,1018135547.3918849
Jan-16-2021,3.442682673,3.964905997,3.332752163,3.832773457,211130139.48953465,946785985.6517254
Jan-15-2021,3.251733278,3.684530291,3.251733278,3.45698287,131696917.529345,899061720.6930894
Jan-14-2021,3.283026252,3.432140385,2.982403134,3.247881775,144509339.4374196,860542839.8212234
Jan-13-2021,3.525345476,3.544466247,3.186327358,3.282606361,133278838.45674463,884234330.3386136
Jan-12-2021,3.626565284,3.626565284,3.278352647,3.517649652,193543629.49584106,902653403.3320191
Jan-11-2021,3.106442394,3.844004348,3.067493043,3.592722445,178082273.59418988,891223859.9621115
Jan-10-2021,3.455071358,3.494398556,2.612954301,3.107934731,191415509.25499338,791112716.6695766
Jan-09-2021,3.383861219,3.73025705,3.190233084,3.470556126,237155648.30109107,903476863.9009122
Jan-08-2021,3.222104743,3.672225124,2.952921478,3.383114074,367585690.547097,850427161.7590337
Jan-07-2021,2.36703428,3.713918343,2.190586841,3.224765825,486584542.3651631,753674529.5815455
Jan-06-2021,1.895824891,2.58330146,1.887832539,2.372057503,378310095.80568314,308371602.3435498
Jan-05-2021,2.145471232,2.154975588,1.823917339,1.888909655,159021111.89143598,93444947.22077814
Jan-04-2021,2.490545349,2.500469745,2.075472577,2.151382441,159833851.3554423,105395226.52621913
Jan-03-2021,2.174927212,2.452241589,1.884155722,2.450935268,174982334.1101473,103176791.52438343
Jan-02-2021,1.789786621,2.342064083,1.789786621,2.117642894,122587848.47476244,94870067.26208714
Jan-01-2021,1.836459368,1.973781409,1.722825071,1.787784394,89516717.07055384,84025969.2115197
Dec-31-2020,1.506006501,1.850775958,1.497772311,1.838092278,49754951.50110256,76727820.23817927
Dec-30-2020,1.533060513,1.548184938,1.430291675,1.51435567,38162268.58660706,69852523.61723483
Dec-29-2020,1.668885783,1.671363258,1.52939558,1.535850717,62624369.84916907,73995267.70043182
Dec-28-2020,1.515191778,1.725452191,1.436647698,1.663872314,59001699.921675295,72549890.77429771
Dec-27-2020,1.301907186,1.518126498,1.291316226,1.515129736,32883236.33571601,64419077.028417155
Dec-26-2020,1.322380392,1.40415064,1.270651666,1.303695896,27238752.968570545,61586618.8406284
Dec-25-2020,1.445229609,1.445229609,1.314125381,1.324155236,23110084.269362167,64264304.35798477
Dec-24-2020,1.361701017,1.451457957,1.348751945,1.445198443,27931090.542626012,65610374.86385337
Dec-23-2020,1.199764808,1.385124371,1.173375154,1.363652259,44460299.00157582,59964229.28044314
Dec-22-2020,1.490897693,1.510064953,1.098579736,1.205314985,33506962.643832546,63078805.32663019
Dec-21-2020,1.53657151,1.57078693,1.476232615,1.490632232,24996720.794260394,70940807.64147979
Dec-20-2020,1.564133001,1.616884376,1.500356826,1.542034951,26509301.528910212,72392770.61794017
Dec-19-2020,1.66882614,1.685192173,1.52715609,1.567922206,26276267.351550825,76022021.30439544
Dec-18-2020,1.698552011,1.762616406,1.665772721,1.669798951,28674152.83552763,79766528.43466482
Dec-17-2020,1.679341675,1.70695645,1.638768321,1.698552011,33898207.3139509,77867982.18646345
Dec-16-2020,1.784830286,1.802493665,1.663104029,1.678343611,52314033.17631482,80112574.94758345
Dec-15-2020,1.756598035,1.791908554,1.607676073,1.783560276,50160019.89554211,78354348.84376366
Dec-14-2020,1.590221915,1.796751816,1.589338246,1.745987209,47112885.74369602,79763870.65695353
Dec-13-2020,1.564536442,1.618499252,1.523843329,1.590221915,30491406.762638066,72651969.0862964
Dec-12-2020,1.489769426,1.640424486,1.458621377,1.564880445,27185233.09014252,71353599.39171128
Dec-11-2020,1.439723979,1.535043809,1.439723979,1.48849072,25214523.831208672,69442216.0975562
Dec-10-2020,1.569091201,1.569091201,1.440848057,1.447090316,24738365.49847423,68809553.62774037
Dec-09-2020,1.658271235,1.665187066,1.543163204,1.578710835,29267861.5182874,74107768.79711688
Dec-08-2020,1.663054055,1.67301993,1.50272895,1.669201052,33203289.68148708,75303891.89515518
Dec-07-2020,1.830507378,1.830507378,1.656715414,1.662808823,30907016.982355338,80556480.51294458
Dec-06-2020,1.852950495,1.895647418,1.811431884,1.831989554,26350315.22042863,85514678.68116307
Dec-05-2020,1.978471017,1.988150608,1.816263905,1.852639065,24719233.122560095,87107520.43629166
Dec-04-2020,1.851514918,1.977514019,1.827408868,1.977439676,30759947.76681278,88491502.87329134
Dec-03-2020,2.098405027,2.110675019,1.841710522,1.856668374,39598882.328097716,92329122.07454668
Dec-02-2020,2.114955071,2.215764082,2.08078451,2.098405027,52401069.56940787,99008752.21065778
Dec-01-2020,1.971592823,2.17215964,1.95897137,2.112354851,41135042.98241791,96057528.02911271
Nov-30-2020,1.962367496,2.124008589,1.932500649,1.977515961,36604762.802744664,93177297.86651085
Nov-29-2020,1.913667811,2.010410743,1.9067849,1.961915703,26320904.804498427,90361156.65384828
Nov-28-2020,1.887352786,1.941933312,1.85361295,1.912454924,26983342.736553594,87328528.2208952
Nov-27-2020,1.860794656,1.937686947,1.80498651,1.884945095,34018707.715363316,86170907.58791523
Nov-26-2020,1.903112861,1.96453021,1.780000602,1.854279996,51608093.393278524,86184622.43284337
Nov-25-2020,2.268046306,2.293890862,1.741826576,1.894973751,83970665.19834082,87380368.03715487
Nov-24-2020,2.280085129,2.476185533,2.190463187,2.272860181,66177958.85656943,106706488.61024807
Nov-23-2020,2.280398498,2.47027991,2.136079706,2.265109214,69266076.20075223,105070278.76081163
Nov-22-2020,2.149172807,2.350386657,2.116759325,2.278458573,49988409.7418006,103692431.01614934
Nov-21-2020,2.393134723,2.417555585,2.044662248,2.151096715,66770642.18055133,101113384.2423817
Nov-20-2020,2.103940797,2.506352256,2.042313729,2.404439499,49463343.956353165,102804388.9871313
Nov-19-2020,2.079363962,2.233496574,2.056821704,2.099489249,38449097.438002855,98398538.21193023
Nov-18-2020,2.115563687,2.177422991,2.018170201,2.076067654,37846060.12004152,96188370.82106763
Nov-17-2020,2.203844135,2.216761526,2.020874785,2.122414892,50630666.07121966,97121026.78851527
Nov-16-2020,2.267048742,2.324744962,2.134962595,2.212119042,51652613.41480508,102701377.9937256
Nov-15-2020,2.044008937,2.353848261,1.995899496,2.264782444,63009977.42053114,102891928.19017878
Nov-14-2020,1.919944684,2.216607233,1.91686045,2.038674342,39872654.772962086,94677731.26478423
Nov-13-2020,2.020015349,2.021814609,1.879412386,1.921024543,33045744.043067947,89335003.00331153
Nov-12-2020,1.905373124,2.0625616,1.904116199,2.01930463,34872650.20512603,91213145.84832013
Nov-11-2020,2.003505184,2.055062034,1.832091417,1.896564738,39804292.58967934,89780518.62705776
Nov-10-2020,2.264158499,2.294857034,1.975555163,2.006215808,45551283.15164895,98692560.37950946
Nov-09-2020,2.030985249,2.319061032,2.011926907,2.254108297,52604021.867485486,99987084.1582268
Nov-08-2020,2.161570797,2.191374418,1.956226517,2.034291871,68469951.91877155,95187880.10496694
Nov-07-2020,2.030269664,2.272598381,1.971501013,2.154581675,117231234.073213,96566259.45579334
Nov-06-2020,1.904880162,2.472813684,1.843556707,2.051560718,124977084.52390927,98691390.58350116
Nov-05-2020,1.402299515,1.937197201,1.399195889,1.916112352,45798640.478284255,77381809.6229921
Nov-04-2020,1.393217246,1.485401506,1.304706808,1.4058558,28491583.04058587,64159712.43255288
Nov-03-2020,1.412150225,1.415013421,1.284585386,1.393339077,25038404.8885164,62698539.31105776
Nov-02-2020,1.476564559,1.482489192,1.413109558,1.413109558,21089603.616470844,66193440.75323058
Nov-01-2020,1.60663457,1.632934252,1.469912929,1.477660813,23718862.97873045,70026567.91935095
Oct-31-2020,1.547691387,1.644294737,1.516189897,1.602906117,24219319.74212127,71623587.57758705
Oct-30-2020,1.439808276,1.552572249,1.430288095,1.542816268,25627971.78114476,68620876.55564688
Oct-29-2020,1.432492584,1.466575457,1.346324061,1.442346966,28153782.325646266,64769334.35288959
Oct-28-2020,1.518222838,1.57075581,1.415994466,1.433146414,32540592.949710507,69009791.69989766
Oct-27-2020,1.713740166,1.723680361,1.460267605,1.504808584,36409873.42446375,71699268.5206008
Oct-26-2020,1.682563171,1.747680796,1.603619791,1.718404176,32824801.182126712,76757222.65195298
Oct-25-2020,1.793378692,1.865777602,1.627865219,1.687520258,25881870.841946904,79996054.67155263
Oct-24-2020,1.917203074,1.924113208,1.767557334,1.793116028,22610483.738333136,83442627.414918
Oct-23-2020,1.962494216,1.962494216,1.887997981,1.91741558,23670928.647064585,85987194.5204044
Oct-22-2020,1.961008354,1.986135773,1.85948709,1.962326175,27355482.872702003,86260657.16308068
Oct-21-2020,1.892644666,2.084617625,1.892644666,1.957602469,49637785.484327696,88089636.04416971
Oct-20-2020,1.88971939,2.068732482,1.86322862,1.892890129,34296674.07118092,84575110.11934839
Oct-19-2020,2.059028528,2.098093259,1.85414587,1.890092101,29176966.023140162,85097906.42842492
Oct-18-2020,2.214762619,2.214762619,2.054047056,2.058224407,24050806.097489454,91509676.20361769
